tipo	bairro	área (m2)	quartos	banheiros	vagas de garagem	preço
Apartamento	Agronômica	160.0	3.0	3.0	2.0	956900.0
Apartamento	Ingleses do Rio Vermelho	160.0	4.0	3.0	2.0	960000.0
Apartamento	Coqueiros	160.0	3.0	3.0	2.0	985000.0
Apartamento	Canto	160.0	3.0	1.0	2.0	986000.0
Apartamento	João Paulo	160.0	2.0	3.0	2.0	990000.0
Apartamento	Agronômica	160.0	3.0	3.0	2.0	1020000.0
Apartamento	Agronômica	160.0	3.0	1.0	2.0	1020000.0
Apartamento	Jurerê	160.0	2.0	2.0	2.0	1020036.0
Apartamento	Centro	160.0	3.0	3.0	2.0	1050000.0
Cobertura	Rio Tavares	160.0	3.0	2.0	2.0	1060000.0
Apartamento	Jurerê	160.0	2.0	2.0	2.0	1134975.0
Cobertura	Jurerê	160.0	2.0	2.0	2.0	1145464.0
Apartamento	Jurerê Internacional	160.0	3.0	3.0	3.0	1150000.0
Apartamento	Centro	160.0	4.0	4.0	2.0	1180000.0
Apartamento	João Paulo	160.0	2.0	3.0	2.0	1200000.0
Apartamento	Agronômica	160.0	3.0	2.0	2.0	1200000.0
Apartamento	Jurerê Internacional	160.0	3.0	3.0	3.0	1200000.0
Casa	Itacorubi	160.0	3.0	3.0	2.0	1200000.0
Apartamento	Jurerê	160.0	3.0	3.0	2.0	1240000.0
Apartamento	Centro	160.0	4.0	4.0	2.0	1249000.0
Apartamento	Jurerê Internacional	160.0	3.0	1.0	3.0	1250000.0
Apartamento	Itacorubi	160.0	3.0	3.0	2.0	1350000.0
Apartamento	Itacorubi	160.0	4.0	3.0	3.0	1350000.0
Apartamento	Centro	160.0	4.0	4.0	2.0	1400000.0
Apartamento	Beira Mar Norte	160.0	2.0	3.0	1.0	1403362.0
Apartamento	Itacorubi	160.0	3.0	3.0	3.0	1490000.0
Apartamento	Centro	160.0	3.0	4.0	2.0	1539000.0
Apartamento	Jurerê Internacional	160.0	3.0	3.0	2.0	1550000.0
Apartamento	Centro	160.0	3.0	3.0	1.0	1599000.0
Apartamento	Itacorubi	160.0	2.0	3.0	5.0	1600000.0
Apartamento	Santinho	160.0	2.0	2.0	1.0	1700000.0
Casa de condomínio	Cacupé	160.0	2.0	2.0	3.0	1800000.0
Apartamento	Centro	160.0	3.0	5.0	2.0	1800000.0
Casa	Jurerê Internacional	160.0	4.0	2.0	2.0	1800000.0
Casa	Ribeirão da Ilha	160.0	4.0	4.0	0.0	1800000.0
Casa	Praia da Lagoinha	160.0	4.0	4.0	6.0	2600000.0
Apartamento	Jurerê Internacional	160.0	3.0	4.0	2.0	2700000.0
Apartamento	Vargem Pequena	161.0	2.0	2.0	1.0	231000.0
Cobertura	Ingleses do Rio Vermelho	161.0	3.0	3.0	2.0	320000.0
Casa	Ingleses do Rio Vermelho	161.0	2.0	3.0	2.0	340000.0
Apartamento	Capoeiras	161.0	2.0	3.0	2.0	479910.0
Apartamento	Estreito	161.0	3.0	2.0	2.0	490000.0
Apartamento	Estreito	161.0	3.0	1.0	2.0	529000.0
Apartamento	Ingleses	161.0	3.0	3.0	2.0	560000.0
Apartamento	Praia Brava	161.0	3.0	3.0	1.0	563000.0
Casa	São João do Rio Vermelho	161.0	4.0	3.0	0.0	590000.0
Apartamento	Estreito	161.0	2.0	1.0	1.0	595000.0
Apartamento	Córrego Grande	161.0	4.0	3.0	2.0	650000.0
Casa	Capoeiras	161.0	5.0	4.0	3.0	650000.0
Apartamento	Córrego Grande	161.0	4.0	3.0	2.0	678000.0
Apartamento	Córrego Grande	161.0	4.0	1.0	2.0	690000.0
Apartamento	Ingleses	161.0	3.0	3.0	1.0	750000.0
Apartamento	Estreito	161.0	3.0	3.0	1.0	750000.0
Apartamento	Itacorubi	161.0	3.0	2.0	2.0	780000.0
Apartamento	Itacorubi	161.0	3.0	2.0	2.0	790000.0
Apartamento	Abraão	161.0	3.0	2.0	2.0	790900.0
Apartamento	Itacorubi	161.0	3.0	2.0	2.0	795000.0
Apartamento	Centro	161.0	3.0	3.0	1.0	795000.0
Casa	Centro	161.0	2.0	3.0	1.0	800000.0
Apartamento	Trindade	161.0	3.0	3.0	2.0	820000.0
Apartamento	Itacorubi	161.0	3.0	2.0	2.0	820000.0
Casa	Pântano do Sul	161.0	3.0	3.0	2.0	848000.0
Apartamento	Itacorubi	161.0	3.0	2.0	2.0	850000.0
Casa	Centro	161.0	3.0	2.0	1.0	850000.0
Apartamento	Agronômica	161.0	3.0	2.0	1.0	880000.0
Apartamento	Centro	161.0	3.0	3.0	1.0	1060000.0
Apartamento	Centro	161.0	3.0	1.0	1.0	1100000.0
Cobertura	Cachoeira do Bom Jesus	161.0	3.0	2.0	2.0	1150000.0
Casa	Praia Mole	161.0	3.0	2.0	0.0	1150000.0
Apartamento	Centro	161.0	3.0	3.0	2.0	1200000.0
Cobertura	Jurerê	161.0	2.0	3.0	2.0	1219000.0
Apartamento	Centro	161.0	3.0	3.0	2.0	1325000.0
Apartamento	Beira Mar Norte	161.0	3.0	3.0	1.0	1350000.0
Apartamento	Centro	161.0	3.0	3.0	3.0	1350000.0
Apartamento	Agronômica	161.0	3.0	3.0	2.0	1400000.0
Cobertura	Campeche	161.0	3.0	3.0	1.0	1500000.0
Apartamento	Centro	161.0	3.0	1.0	1.0	2190000.0
Casa	São João do Rio Vermelho	162.0	2.0	2.0	2.0	168999.0
Casa	Ingleses	162.0	2.0	2.0	2.0	259000.0
Casa	São João do Rio Vermelho	162.0	3.0	2.0	3.0	265000.0
Apartamento	Cachoeira do Bom Jesus	162.0	1.0	1.0	2.0	350000.0
Apartamento	Capoeiras	162.0	2.0	3.0	2.0	411502.0
Apartamento	Capoeiras	162.0	2.0	4.0	2.0	446661.0
Apartamento	Capoeiras	162.0	2.0	3.0	2.0	484809.0
Apartamento	Monte Verde	162.0	2.0	2.0	1.0	515000.0
Apartamento	Ingleses do Rio Vermelho	162.0	3.0	2.0	2.0	549000.0
Apartamento	Ingleses	162.0	2.0	3.0	2.0	550000.0
Apartamento	Ingleses do Rio Vermelho	162.0	3.0	2.0	2.0	586000.0
Apartamento	Capoeiras	162.0	3.0	1.0	2.0	597034.0
Cobertura	Ingleses do Rio Vermelho	162.0	3.0	2.0	2.0	610000.0
Apartamento	Ingleses do Rio Vermelho	162.0	3.0	1.0	2.0	640000.0
Apartamento	Carvoeira	162.0	2.0	3.0	1.0	650000.0
Apartamento	Coqueiros	162.0	3.0	2.0	2.0	650000.0
Apartamento	Coqueiros	162.0	3.0	2.0	2.0	690000.0
Apartamento	Estreito	162.0	3.0	2.0	1.0	749000.0
Cobertura	Ingleses do Rio Vermelho	162.0	2.0	2.0	1.0	750000.0
Apartamento	Centro	162.0	3.0	3.0	2.0	750000.0
Apartamento	Estreito	162.0	4.0	3.0	1.0	750000.0
Cobertura	Trindade	162.0	3.0	3.0	1.0	790000.0
Cobertura	Trindade	162.0	3.0	2.0	2.0	820000.0
Apartamento	Centro	162.0	3.0	4.0	1.0	830000.0
Apartamento	Centro	162.0	3.0	2.0	1.0	849200.0
Cobertura	Estreito	162.0	2.0	2.0	1.0	890000.0
Apartamento	Estreito	162.0	3.0	3.0	2.0	900000.0
Apartamento	Estreito	162.0	4.0	4.0	2.0	900000.0
Apartamento	Centro	162.0	4.0	3.0	2.0	935000.0
Cobertura	Trindade	162.0	3.0	4.0	1.0	950000.0
Cobertura	Campeche	162.0	2.0	3.0	2.0	980000.0
Apartamento	Agronômica	162.0	3.0	2.0	2.0	990000.0
Apartamento	Canasvieiras	162.0	3.0	4.0	1.0	1050000.0
Apartamento	Centro	162.0	3.0	4.0	1.0	1060000.0
Apartamento	Jurerê	162.0	3.0	2.0	2.0	1100000.0
Casa	Canasvieiras	162.0	3.0	3.0	0.0	1100000.0
Apartamento	Itacorubi	162.0	4.0	5.0	3.0	1120000.0
Apartamento	Agronômica	162.0	3.0	3.0	2.0	1150000.0
Cobertura	Jurerê	162.0	2.0	2.0	2.0	1200000.0
Apartamento	Jurerê	162.0	3.0	2.0	3.0	1200000.0
Apartamento	Jurerê	162.0	3.0	2.0	3.0	1250000.0
Apartamento	Centro	162.0	3.0	5.0	2.0	1250000.0
Apartamento	Jurerê	162.0	3.0	3.0	3.0	1274000.0
Apartamento	Centro	162.0	3.0	4.0	2.0	1280000.0
Apartamento	Centro	162.0	4.0	4.0	2.0	1280000.0
Apartamento	Centro	162.0	3.0	1.0	2.0	1349000.0
Apartamento	Monte Verde	162.0	2.0	3.0	2.0	1400000.0
Apartamento	Centro	162.0	3.0	2.0	2.0	1450000.0
Apartamento	Centro	162.0	3.0	2.0	2.0	1453035.0
Apartamento	Centro	162.0	3.0	2.0	2.0	1453060.0
Apartamento	Centro	162.0	3.0	2.0	1.0	1468000.0
Apartamento	Centro	162.0	3.0	2.0	2.0	1495252.0
Apartamento	João Paulo	162.0	3.0	3.0	2.0	2856192.0
Cobertura	São João do Rio Vermelho	163.0	3.0	3.0	1.0	205000.0
Apartamento	Ingleses do Rio Vermelho	163.0	2.0	2.0	1.0	212000.0
Casa	Ingleses	163.0	2.0	3.0	0.0	350000.0
Apartamento	Capoeiras	163.0	3.0	2.0	1.0	399000.0
Apartamento	Capoeiras	163.0	3.0	3.0	1.0	410000.0
Apartamento	Capoeiras	163.0	3.0	2.0	1.0	412000.0
Apartamento	Capoeiras	163.0	3.0	3.0	2.0	412000.0
Apartamento	Capoeiras	163.0	3.0	3.0	2.0	426000.0
Apartamento	Capoeiras	163.0	3.0	3.0	2.0	436000.0
Apartamento	Ingleses	163.0	2.0	2.0	2.0	450000.0
Apartamento	Canto	163.0	3.0	2.0	1.0	450000.0
Apartamento	Capoeiras	163.0	3.0	3.0	2.0	486000.0
Apartamento	Estreito	163.0	3.0	2.0	3.0	515000.0
Apartamento	Estreito	163.0	3.0	2.0	2.0	520000.0
Apartamento	Coqueiros	163.0	3.0	3.0	1.0	530000.0
Apartamento	Estreito	163.0	3.0	1.0	2.0	552096.0
Apartamento	Estreito	163.0	3.0	1.0	3.0	565402.0
Apartamento	Estreito	163.0	3.0	2.0	3.0	565403.0
Apartamento	Estreito	163.0	3.0	1.0	2.0	574150.0
Apartamento	Estreito	163.0	3.0	1.0	2.0	600000.0
Apartamento	João Paulo	163.0	3.0	2.0	2.0	615000.0
Apartamento	Capoeiras	163.0	3.0	3.0	2.0	623000.0
Apartamento	Estreito	163.0	3.0	1.0	2.0	627896.0
Apartamento	Ingleses do Rio Vermelho	163.0	3.0	4.0	2.0	630000.0
Cobertura	Itacorubi	163.0	3.0	3.0	1.0	650000.0
Apartamento	Trindade	163.0	2.0	3.0	2.0	656000.0
Casa de condomínio	Sambaqui	163.0	3.0	2.0	2.0	739000.0
Apartamento	Jardim Atlântico	163.0	3.0	2.0	2.0	750000.0
Apartamento	Praia dos Açores	163.0	3.0	2.0	1.0	764000.0
Cobertura	Jurerê Internacional	163.0	2.0	2.0	1.0	780000.0
Casa	Campeche	163.0	3.0	3.0	2.0	795000.0
Apartamento	Estreito	163.0	3.0	2.0	2.0	880000.0
Casa de condomínio	Sambaqui	163.0	3.0	2.0	2.0	890000.0
Apartamento	Estreito	163.0	3.0	3.0	1.0	909102.0
Apartamento	Campeche	163.0	3.0	2.0	1.0	1063986.0
Apartamento	Agronômica	163.0	3.0	3.0	2.0	1230000.0
Apartamento	Jurerê Internacional	163.0	4.0	1.0	1.0	1480000.0
Apartamento	Jurerê Internacional	163.0	4.0	5.0	3.0	1480000.0
Apartamento	Agronômica	163.0	2.0	3.0	1.0	1500000.0
Apartamento	Agronômica	163.0	3.0	3.0	2.0	1560000.0
Apartamento	Jurerê	163.0	3.0	1.0	2.0	1690000.0
Casa	São João do Rio Vermelho	164.0	2.0	2.0	2.0	170000.0
Cobertura	Ingleses	164.0	2.0	2.0	2.0	420000.0
Cobertura	Ingleses do Rio Vermelho	164.0	3.0	4.0	2.0	420000.0
Casa	São João do Rio Vermelho	164.0	2.0	3.0	2.0	440000.0
Cobertura	Ingleses do Rio Vermelho	164.0	3.0	2.0	1.0	460000.0
Casa de condomínio	Vargem Grande	164.0	2.0	2.0	2.0	480000.0
Casa	Ingleses	164.0	4.0	4.0	1.0	480000.0
Apartamento	Coqueiros	164.0	3.0	3.0	1.0	530000.0
Apartamento	Estreito	164.0	3.0	2.0	3.0	585000.0
Apartamento	Estreito	164.0	3.0	2.0	1.0	600000.0
Apartamento	Estreito	164.0	3.0	2.0	2.0	650000.0
Apartamento	Centro	164.0	3.0	2.0	1.0	690000.0
Apartamento	Jardim Atlântico	164.0	3.0	2.0	2.0	750000.0
Apartamento	Praia dos Açores	164.0	3.0	2.0	1.0	764000.0
Apartamento	Jurerê Internacional	164.0	2.0	1.0	2.0	789000.0
Apartamento	Pântano do Sul	164.0	3.0	2.0	1.0	795000.0
Apartamento	Praia dos Açores	164.0	3.0	2.0	1.0	821000.0
Apartamento	João Paulo	164.0	3.0	2.0	2.0	841000.0
Apartamento	Estreito	164.0	3.0	2.0	1.0	855650.0
Cobertura	Ingleses do Rio Vermelho	164.0	3.0	1.0	1.0	865000.0
Cobertura	Jurerê Internacional	164.0	2.0	2.0	2.0	868000.0
Apartamento	Jurerê Internacional	164.0	2.0	2.0	2.0	868000.0
Apartamento	Jurerê Internacional	164.0	2.0	2.0	2.0	884996.0
Apartamento	Jurerê Internacional	164.0	2.0	2.0	2.0	908000.0
Apartamento	Jurerê Internacional	164.0	3.0	2.0	1.0	954000.0
Apartamento	Estreito	164.0	3.0	3.0	2.0	960000.0
Apartamento	Jurerê Internacional	164.0	3.0	2.0	1.0	960000.0
Apartamento	Jurerê	164.0	1.0	3.0	2.0	1050000.0
Apartamento	Canasvieiras	164.0	1.0	1.0	2.0	1050000.0
Apartamento	Centro	164.0	3.0	3.0	2.0	1100000.0
Apartamento	Centro	164.0	3.0	2.0	2.0	1104538.0
Apartamento	Agronômica	164.0	3.0	3.0	2.0	1150000.0
Cobertura	Ingleses	164.0	3.0	3.0	2.0	1200000.0
Apartamento	Centro	164.0	3.0	1.0	1.0	1282015.0
Apartamento	João Paulo	164.0	3.0	2.0	2.0	1299000.0
Apartamento	Centro	164.0	3.0	2.0	2.0	1349992.0
Apartamento	Jurerê	164.0	3.0	4.0	2.0	1641872.0
Casa	São João do Rio Vermelho	165.0	2.0	1.0	2.0	265000.0
Casa	São João do Rio Vermelho	165.0	2.0	3.0	2.0	265000.0
Casa	São João do Rio Vermelho	165.0	2.0	2.0	2.0	265000.0
Casa	São João do Rio Vermelho	165.0	2.0	2.0	2.0	265000.0
Casa	São João do Rio Vermelho	165.0	2.0	2.0	1.0	265000.0
Casa	São João do Rio Vermelho	165.0	2.0	3.0	2.0	280000.0
Casa	São João do Rio Vermelho	165.0	2.0	2.0	1.0	285000.0
Apartamento	Abraão	165.0	2.0	2.0	1.0	290000.0
Casa	Ingleses do Rio Vermelho	165.0	2.0	2.0	2.0	305000.0
Casa	Ingleses	165.0	3.0	2.0	4.0	305000.0
Casa	São João do Rio Vermelho	165.0	3.0	3.0	1.0	320000.0
Casa	Ingleses do Rio Vermelho	165.0	2.0	3.0	1.0	345000.0
Casa	Ingleses	165.0	3.0	2.0	2.0	370000.0
Cobertura	Cachoeira do Bom Jesus	165.0	2.0	1.0	2.0	398000.0
Casa	Ingleses do Rio Vermelho	165.0	3.0	3.0	2.0	399000.0
Casa	Costeira do Pirajubaé	165.0	4.0	5.0	2.0	424000.0
Cobertura	Campeche	165.0	2.0	2.0	1.0	430000.0
Apartamento	Ingleses	165.0	3.0	1.0	2.0	430000.0
Casa	Ingleses do Rio Vermelho	165.0	3.0	2.0	2.0	450000.0
Apartamento	Capoeiras	165.0	2.0	3.0	2.0	466247.0
Apartamento	Abraão	165.0	3.0	2.0	2.0	480000.0
Apartamento	Capoeiras	165.0	3.0	1.0	17.0	495000.0
Apartamento	Ingleses do Rio Vermelho	165.0	3.0	2.0	1.0	549000.0
Cobertura	Canasvieiras	165.0	2.0	3.0	2.0	560000.0
Cobertura	Ingleses do Rio Vermelho	165.0	3.0	1.0	2.0	560000.0
Apartamento	Ingleses	165.0	3.0	2.0	2.0	560000.0
Apartamento	Ingleses	165.0	3.0	2.0	1.0	570000.0
Casa	São João do Rio Vermelho	165.0	3.0	2.0	2.0	572000.0
Cobertura	Carianos	165.0	3.0	2.0	1.0	575000.0
Apartamento	Pantanal	165.0	2.0	2.0	1.0	579000.0
Cobertura	Ingleses	165.0	2.0	2.0	2.0	580000.0
Apartamento	Estreito	165.0	3.0	2.0	2.0	599900.0
Apartamento	Ingleses do Rio Vermelho	165.0	3.0	2.0	1.0	600000.0
Apartamento	Capoeiras	165.0	3.0	1.0	2.0	620000.0
Apartamento	Córrego Grande	165.0	4.0	2.0	2.0	620000.0
Cobertura	Itacorubi	165.0	3.0	3.0	1.0	628000.0
Apartamento	Trindade	165.0	2.0	3.0	2.0	646000.0
Apartamento	Estreito	165.0	2.0	2.0	2.0	670000.0
Apartamento	Itacorubi	165.0	3.0	2.0	2.0	670000.0
Casa	Barra da Lagoa	165.0	3.0	3.0	0.0	670000.0
Apartamento	Pantanal	165.0	3.0	3.0	2.0	680000.0
Apartamento	Estreito	165.0	3.0	1.0	1.0	682000.0
Cobertura	Canasvieiras	165.0	2.0	2.0	1.0	690000.0
Apartamento	Cachoeira do Bom Jesus	165.0	2.0	2.0	1.0	690000.0
Apartamento	Coqueiros	165.0	3.0	3.0	1.0	697085.0
Cobertura	Ingleses	165.0	3.0	2.0	2.0	720000.0
Cobertura	Pantanal	165.0	2.0	2.0	2.0	750000.0
Apartamento	Ingleses	165.0	3.0	3.0	1.0	750000.0
Apartamento	Centro	165.0	4.0	2.0	2.0	750000.0
Casa de condomínio	Cachoeira do Bom Jesus	165.0	3.0	3.0	1.0	755000.0
Casa	Estreito	165.0	3.0	2.0	2.0	760000.0
Apartamento	Cachoeira do Bom Jesus	165.0	2.0	3.0	1.0	800000.0
Apartamento	Estreito	165.0	3.0	3.0	1.0	803398.0
Casa	Estreito	165.0	3.0	3.0	2.0	810000.0
Apartamento	Praia dos Açores	165.0	3.0	2.0	1.0	821000.0
Cobertura	Rio Tavares	165.0	2.0	3.0	2.0	850000.0
Apartamento	Centro	165.0	3.0	2.0	1.0	850000.0
Apartamento	Pântano do Sul	165.0	3.0	2.0	1.0	865000.0
Apartamento	Jurerê Internacional	165.0	2.0	2.0	1.0	877911.0
Apartamento	Ingleses	165.0	3.0	2.0	1.0	895000.0
Apartamento	Ingleses do Rio Vermelho	165.0	3.0	2.0	1.0	895000.0
Apartamento	Jurerê Internacional	165.0	2.0	2.0	2.0	915173.0
Apartamento	Jurerê Internacional	165.0	2.0	2.0	2.0	925266.0
Apartamento	Itacorubi	165.0	3.0	3.0	1.0	950000.0
Apartamento	Saco Grande	165.0	3.0	2.0	2.0	950000.0
Casa	Ingleses do Rio Vermelho	165.0	3.0	2.0	2.0	950000.0
Apartamento	Jurerê Internacional	165.0	2.0	2.0	2.0	952915.0
Apartamento	Estreito	165.0	3.0	1.0	3.0	960000.0
Apartamento	Estreito	165.0	3.0	1.0	2.0	960000.0
Apartamento	Jurerê Internacional	165.0	2.0	2.0	1.0	1003263.0
Apartamento	Pantanal	165.0	3.0	2.0	3.0	1010000.0
Apartamento	Pantanal	165.0	3.0	2.0	3.0	1015000.0
Apartamento	Trindade	165.0	3.0	4.0	2.0	1058000.0
Apartamento	Jurerê Internacional	165.0	2.0	2.0	2.0	1088025.0
Apartamento	Centro	165.0	3.0	3.0	2.0	1250000.0
Cobertura	Ingleses	165.0	4.0	3.0	2.0	1288000.0
Cobertura	Jurerê	165.0	2.0	1.0	2.0	1300000.0
Apartamento	Jurerê	165.0	2.0	3.0	1.0	1300000.0
Apartamento	Centro	165.0	3.0	2.0	2.0	1349992.0
Apartamento	Centro	165.0	3.0	2.0	2.0	1350000.0
Apartamento	João Paulo	165.0	3.0	3.0	2.0	1450000.0
Apartamento	Canasvieiras	165.0	4.0	2.0	2.0	1655000.0
Apartamento	Centro	165.0	3.0	5.0	2.0	1690000.0
Apartamento	Cacupé	165.0	3.0	4.0	1.0	1805000.0
Apartamento	Itacorubi	165.0	3.0	4.0	3.0	1898000.0
Apartamento	Itacorubi	165.0	4.0	4.0	4.0	2088000.0
Apartamento	Cacupé	165.0	3.0	4.0	3.0	2196271.0
Apartamento	Centro	165.0	3.0	3.0	2.0	2399000.0
Apartamento	Agronômica	165.0	3.0	4.0	2.0	2400000.0
Apartamento	Centro	166.0	2.0	2.0	1.0	270000.0
Casa	Vargem Pequena	166.0	2.0	2.0	1.0	270000.0
Casa	Ingleses	166.0	2.0	2.0	2.0	300000.0
Casa	Ingleses do Rio Vermelho	166.0	2.0	1.0	2.0	320000.0
Apartamento	Coqueiros	166.0	3.0	2.0	0.0	380000.0
Cobertura	Ingleses	166.0	3.0	4.0	2.0	400000.0
Apartamento	Capoeiras	166.0	2.0	3.0	2.0	412419.0
Apartamento	Capoeiras	166.0	2.0	3.0	2.0	420413.0
Apartamento	Abraão	166.0	2.0	3.0	2.0	470000.0
Cobertura	Trindade	166.0	2.0	2.0	2.0	545000.0
Apartamento	Centro	166.0	3.0	2.0	1.0	550000.0
Apartamento	Ingleses do Rio Vermelho	166.0	3.0	1.0	2.0	550000.0
Apartamento	Ingleses do Rio Vermelho	166.0	3.0	2.0	2.0	650000.0
Apartamento	Itacorubi	166.0	2.0	2.0	2.0	689990.0
Apartamento	Estreito	166.0	3.0	3.0	1.0	690000.0
Apartamento	Itacorubi	166.0	2.0	1.0	2.0	699179.0
Apartamento	Jurerê Internacional	166.0	2.0	2.0	1.0	750000.0
Apartamento	Jurerê Internacional	166.0	2.0	1.0	1.0	750000.0
Cobertura	Ingleses do Rio Vermelho	166.0	3.0	1.0	2.0	750000.0
Casa	Campeche	166.0	3.0	3.0	2.0	750000.0
Apartamento	Córrego Grande	166.0	2.0	2.0	2.0	755280.0
Apartamento	Jurerê	166.0	3.0	3.0	2.0	848000.0
Apartamento	Canto	166.0	3.0	5.0	2.0	850000.0
Apartamento	Centro	166.0	4.0	3.0	2.0	900000.0
Apartamento	Itaguaçu	166.0	2.0	1.0	2.0	940000.0
Cobertura	Jurerê Internacional	166.0	2.0	2.0	2.0	995854.0
Cobertura	Córrego Grande	166.0	2.0	2.0	2.0	1000000.0
Cobertura	Córrego Grande	166.0	3.0	2.0	2.0	1000000.0
Apartamento	Beira Mar Norte	166.0	3.0	3.0	1.0	1050000.0
Apartamento	Centro	166.0	3.0	3.0	1.0	1150000.0
Apartamento	Centro	166.0	3.0	3.0	2.0	1400000.0
Cobertura	Campeche	166.0	2.0	2.0	2.0	1420000.0
Apartamento	Campeche	166.0	3.0	2.0	2.0	1420000.0
Cobertura	Jurerê	166.0	3.0	2.0	2.0	1435000.0
Casa	Jurerê	166.0	3.0	3.0	2.0	1529721.0
Cobertura	Itacorubi	166.0	2.0	2.0	2.0	1530000.0
Apartamento	Centro	166.0	3.0	4.0	2.0	1600000.0
Apartamento	Jurerê	166.0	3.0	4.0	2.0	1600000.0
Apartamento	Cacupé	166.0	3.0	2.0	2.0	1636971.0
Apartamento	Cacupé	166.0	3.0	5.0	2.0	1636971.0
Cobertura	Jurerê	166.0	3.0	3.0	3.0	1730000.0
Apartamento	Cacupé	166.0	3.0	5.0	2.0	1771297.0
Apartamento	Itacorubi	166.0	3.0	3.0	3.0	1900000.0
Apartamento	Cacupé	166.0	3.0	5.0	3.0	2021336.0
Apartamento	Cacupé	166.0	3.0	2.0	3.0	2021336.0
Apartamento	Cacupé	166.0	3.0	2.0	4.0	2293903.0
Apartamento	Cacupé	166.0	3.0	5.0	4.0	2293903.0
Apartamento	Beira Mar Norte	166.0	3.0	3.0	2.0	2550000.0
Cobertura	Ingleses do Rio Vermelho	167.0	3.0	2.0	2.0	350000.0
Casa de condomínio	Ingleses do Rio Vermelho	167.0	3.0	2.0	1.0	350000.0
Apartamento	Ingleses do Rio Vermelho	167.0	3.0	2.0	2.0	354534.0
Casa de condomínio	Ingleses do Rio Vermelho	167.0	3.0	3.0	2.0	360000.0
Cobertura	Ingleses	167.0	2.0	2.0	2.0	398000.0
Apartamento	Capoeiras	167.0	2.0	3.0	2.0	420000.0
Apartamento	Capoeiras	167.0	3.0	2.0	2.0	470000.0
Apartamento	Abraão	167.0	3.0	1.0	2.0	482000.0
Apartamento	Canasvieiras	167.0	2.0	2.0	1.0	490000.0
Apartamento	Canasvieiras	167.0	2.0	1.0	1.0	490000.0
Apartamento	Abraão	167.0	3.0	2.0	2.0	490000.0
Apartamento	Centro	167.0	3.0	3.0	1.0	497000.0
Apartamento	Canasvieiras	167.0	2.0	2.0	2.0	510000.0
Apartamento	Córrego Grande	167.0	2.0	1.0	1.0	510000.0
Apartamento	Jardim Atlântico	167.0	3.0	2.0	2.0	514000.0
Apartamento	Centro	167.0	3.0	3.0	1.0	550000.0
Apartamento	Itacorubi	167.0	2.0	2.0	2.0	580000.0
Apartamento	Capoeiras	167.0	3.0	2.0	2.0	630000.0
Apartamento	Saco Grande	167.0	3.0	2.0	2.0	649000.0
Apartamento	Pantanal	167.0	3.0	2.0	2.0	680000.0
Apartamento	Ingleses do Rio Vermelho	167.0	3.0	3.0	2.0	685000.0
Apartamento	Praia Brava	167.0	2.0	2.0	1.0	720000.0
Apartamento	Ingleses do Rio Vermelho	167.0	3.0	3.0	1.0	750000.0
Apartamento	Córrego Grande	167.0	3.0	3.0	2.0	762000.0
Cobertura	Itacorubi	167.0	3.0	3.0	1.0	780000.0
Apartamento	Ingleses	167.0	3.0	2.0	2.0	811413.0
Apartamento	Campeche	167.0	3.0	3.0	2.0	900000.0
Apartamento	Ingleses do Rio Vermelho	167.0	3.0	3.0	1.0	960000.0
Casa de condomínio	Praia Mole	167.0	3.0	3.0	1.0	990000.0
Apartamento	Agronômica	167.0	2.0	3.0	2.0	1002806.0
Apartamento	Agronômica	167.0	2.0	2.0	1.0	1002806.0
Cobertura	Trindade	167.0	2.0	2.0	2.0	1080000.0
Apartamento	Agronômica	167.0	3.0	4.0	1.0	1150000.0
Apartamento	Agronômica	167.0	3.0	3.0	1.0	1150000.0
Casa	Morro das Pedras	167.0	4.0	2.0	4.0	1290000.0
Apartamento	Itacorubi	167.0	4.0	3.0	3.0	1670000.0
Apartamento	Beira Mar Norte	167.0	3.0	5.0	2.0	1800000.0
Apartamento	Jurerê	167.0	4.0	5.0	3.0	2400000.0
Casa	Ingleses do Rio Vermelho	168.0	2.0	3.0	2.0	215000.0
Casa	São João do Rio Vermelho	168.0	2.0	3.0	2.0	220000.0
Casa	São João do Rio Vermelho	168.0	2.0	2.0	1.0	296000.0
Casa	São João do Rio Vermelho	168.0	6.0	4.0	2.0	300000.0
Casa	Saco Grande	168.0	2.0	1.0	2.0	399000.0
Casa	Ingleses	168.0	3.0	2.0	2.0	420000.0
Casa	Ingleses do Rio Vermelho	168.0	3.0	1.0	2.0	450000.0
Apartamento	Estreito	168.0	3.0	2.0	2.0	460000.0
Apartamento	Itacorubi	168.0	2.0	2.0	2.0	515000.0
Apartamento	Canasvieiras	168.0	2.0	2.0	1.0	540000.0
Casa	Saco dos Limões	168.0	3.0	3.0	2.0	620000.0
Cobertura	Ingleses	168.0	2.0	2.0	2.0	640000.0
Apartamento	Saco Grande	168.0	3.0	2.0	2.0	649582.0
Cobertura	Ingleses	168.0	3.0	2.0	2.0	650000.0
Casa	Coqueiros	168.0	3.0	2.0	2.0	650000.0
Apartamento	Estreito	168.0	3.0	1.0	2.0	668146.0
Apartamento	Estreito	168.0	3.0	2.0	2.0	680504.0
Apartamento	Estreito	168.0	3.0	1.0	2.0	685043.0
Apartamento	Estreito	168.0	3.0	2.0	2.0	686672.0
Apartamento	João Paulo	168.0	3.0	3.0	2.0	696493.0
